,ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,chutes_mandante,chutes_no_alvo_mandante,posse_de_bola_mandante,passes_mandante,precisao_passes_mandante,faltas_mandante,cartao_amarelo_mandante,cartao_vermelho_mandante,impedimentos_mandante,escanteios_mandante,chutes_visitante,chutes_no_alvo_visitante,posse_de_bola_visitante,passes_visitante,precisao_passes_visitante,faltas_visitante,cartao_amarelo_visitante,cartao_vermelho_visitante,impedimentos_visitante,escanteios_visitante
1601,6596,10,13/7/2019,17:00,Gremio,Vasco,4-2-3-1,4-3-3,Renato Gaúcho,V. Luxemburgo da Silva,Gremio,Arena do Grêmio,2,1,RS,RJ,11.0,6.0,71%,622.0,88%,18.0,2.0,0.0,2.0,4.0,10.0,5.0,29%,255.0,71%,12.0,4.0,0.0,1.0,6.0
1602,6597,10,13/7/2019,16:59,Fortaleza,Avai,4-4-2,4-2-3-1,R. Ceni,A. Valentim do Carmo Neto,Fortaleza,Arena Castelão,2,0,CE,SC,14.0,6.0,40%,361.0,83%,15.0,2.0,0.0,0.0,5.0,15.0,5.0,60%,513.0,86%,12.0,2.0,0.0,1.0,13.0
1603,6598,10,13/7/2019,19:01,Bahia,Santos,4-3-3,3-4-3,R. Machado Marques,J. Sampaoli Moya,Santos,Estádio de Pituaçu,0,1,BA,SP,12.0,2.0,38%,330.0,74%,13.0,2.0,0.0,0.0,5.0,17.0,6.0,62%,527.0,84%,11.0,3.0,0.0,1.0,7.0
1604,6599,10,13/7/2019,19:01,Sao Paulo,Palmeiras,4-2-3-1,4-2-3-1,A. Stival,L. Scolari,-, Morumbi,1,1,SP,SP,14.0,10.0,45%,333.0,77%,19.0,3.0,0.0,0.0,8.0,15.0,5.0,55%,406.0,80%,18.0,3.0,0.0,4.0,5.0
1605,6600,10,14/7/2019,11:00,Flamengo,Goias,4-1-3-2,4-2-3-1,J. Pinheiro de Jesus,C. dos Santos Oliveira,Flamengo, Maracanã,6,1,RJ,GO,30.0,16.0,74%,561.0,89%,8.0,1.0,0.0,0.0,11.0,7.0,2.0,26%,202.0,70%,9.0,2.0,0.0,3.0,0.0
1606,6601,10,14/7/2019,16:03,Corinthians,CSA,4-1-4-1,4-2-2-2,F. Carille,A. Fucks,Corinthians,Neo Química Arena,1,0,SP,AL,27.0,8.0,67%,549.0,88%,2.0,2.0,0.0,1.0,16.0,4.0,1.0,33%,296.0,75%,18.0,6.0,0.0,0.0,1.0
1607,6602,10,14/7/2019,16:00,Athletico-PR,Internacional,4-2-3-1,4-3-3,T. Retzalff Nunes,O. Hellmann,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,RS,17.0,6.0,61%,460.0,85%,15.0,3.0,0.0,2.0,6.0,12.0,4.0,39%,303.0,78%,16.0,3.0,0.0,3.0,2.0
1608,6603,10,14/7/2019,16:00,Cruzeiro,Botafogo-RJ,4-2-3-1,4-3-3,L. Venker de Menezes,E. de Souza Barroca,-, Mineirão,0,0,MG,RJ,7.0,1.0,42%,454.0,87%,11.0,0.0,0.0,3.0,5.0,8.0,1.0,58%,640.0,88%,8.0,0.0,0.0,0.0,3.0
1609,6604,10,14/7/2019,19:00,Chapecoense,Atletico-MG,4-1-4-1,4-2-3-1,N. da Silveira Júnior,R. Marques Santana,Atletico-MG,Arena Condá,1,2,SC,MG,15.0,3.0,38%,264.0,70%,20.0,3.0,0.0,2.0,5.0,21.0,7.0,62%,439.0,80%,16.0,5.0,0.0,2.0,10.0
1610,6605,10,15/7/2019,20:01,Fluminense,Ceara,4-3-3,4-1-4-1,F. Diniz Silva,E. Alves Moreira,-, Maracanã,1,1,RJ,CE,23.0,7.0,71%,628.0,87%,11.0,2.0,0.0,1.0,14.0,9.0,5.0,29%,265.0,72%,15.0,2.0,0.0,2.0,5.0
1611,6606,11,20/7/2019,11:02,Vasco,Fluminense,4-1-4-1,4-2-3-1,V. Luxemburgo da Silva,F. Diniz Silva,Vasco,Estádio Vasco da Gama,2,1,RJ,RJ,16.0,5.0,44%,391.0,83%,25.0,4.0,0.0,4.0,3.0,5.0,2.0,56%,499.0,85%,22.0,2.0,2.0,1.0,2.0
1612,6607,11,20/7/2019,17:00,Bahia,Cruzeiro,4-1-4-1,4-3-3,R. Machado Marques,L. Venker de Menezes,-,Itaipava Arena Fonte Nova,0,0,BA,MG,12.0,1.0,58%,517.0,87%,17.0,1.0,1.0,1.0,5.0,12.0,5.0,42%,384.0,79%,8.0,1.0,0.0,2.0,5.0
1613,6608,11,20/7/2019,19:01,Ceara,Palmeiras,4-4-2,4-2-3-1,E. Alves Moreira,L. Scolari,Ceara,Arena Castelão,2,0,CE,SP,9.0,4.0,42%,286.0,77%,26.0,3.0,0.0,1.0,3.0,21.0,6.0,58%,374.0,83%,13.0,2.0,0.0,1.0,9.0
1614,6609,11,20/7/2019,16:10,CSA,Athletico-PR,4-3-1-2,4-2-3-1,A. Fucks,T. Retzalff Nunes,Athletico-PR,Estádio Rei Pelé,0,4,AL,PR,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
1615,6610,11,20/7/2019,19:00,Internacional,Gremio,4-1-4-1,4-2-3-1,O. Hellmann,Renato Gaúcho,-,Estádio José Pinheiro Borda,1,1,RS,RS,11.0,4.0,42%,415.0,79%,13.0,3.0,0.0,0.0,1.0,10.0,3.0,58%,570.0,82%,14.0,2.0,0.0,0.0,2.0
1616,6611,11,21/7/2019,11:01,Botafogo-RJ,Santos,4-1-4-1,4-3-3,E. de Souza Barroca,J. Sampaoli Moya,Santos,Estádio Nilton Santos,0,1,RJ,SP,9.0,1.0,51%,441.0,85%,12.0,1.0,1.0,1.0,9.0,13.0,4.0,49%,445.0,84%,14.0,2.0,1.0,1.0,2.0
1617,6612,11,21/7/2019,16:02,Atletico-MG,Fortaleza,4-2-3-1,4-2-3-1,R. Marques Santana,R. Ceni,-,Estádio Raimundo Sampaio,2,2,MG,CE,19.0,7.0,52%,409.0,84%,15.0,1.0,0.0,0.0,3.0,10.0,4.0,48%,385.0,80%,12.0,4.0,0.0,0.0,2.0
1618,6613,11,21/7/2019,16:01,Corinthians,Flamengo,4-1-4-1,4-1-4-1,F. Carille,J. Pinheiro de Jesus,-,Neo Química Arena,1,1,SP,RJ,14.0,3.0,44%,318.0,79%,20.0,1.0,0.0,2.0,4.0,6.0,3.0,56%,410.0,80%,17.0,3.0,1.0,0.0,5.0
1619,6614,11,21/7/2019,19:00,Avai,Goias,4-2-3-1,4-2-3-1,A. Valentim do Carmo Neto,C. dos Santos Oliveira,-,  Ressacada,0,0,SC,GO,15.0,3.0,62%,490.0,81%,16.0,4.0,0.0,1.0,5.0,11.0,3.0,38%,304.0,69%,19.0,2.0,0.0,0.0,3.0
1620,6615,11,22/7/2019,20:02,Sao Paulo,Chapecoense,4-2-3-1,4-2-3-1,A. Stival,N. da Silveira Júnior,Sao Paulo, Morumbi,4,0,SP,SC,19.0,6.0,49%,400.0,79%,29.0,1.0,0.0,0.0,5.0,8.0,2.0,51%,405.0,82%,19.0,3.0,0.0,3.0,3.0
1621,6616,12,27/7/2019,17:00,Palmeiras,Vasco,4-2-3-1,4-3-3,L. Scolari,V. Luxemburgo da Silva,-,Allianz Parque,1,1,SP,RJ,15.0,4.0,55%,386.0,85%,22.0,1.0,0.0,1.0,3.0,6.0,1.0,45%,321.0,77%,22.0,4.0,0.0,0.0,4.0
1622,6617,12,27/7/2019,13:58,Cruzeiro,Athletico-PR,4-2-3-1,4-2-3-1,L. Venker de Menezes,T. Retzalff Nunes,Athletico-PR, Mineirão,0,2,MG,PR,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
1623,6618,12,27/7/2019,19:01,Fluminense,Sao Paulo,4-2-3-1,4-2-3-1,F. Diniz Silva,A. Stival,Sao Paulo, Maracanã,1,2,RJ,SP,14.0,4.0,72%,660.0,89%,20.0,1.0,0.0,0.0,4.0,13.0,5.0,28%,264.0,78%,14.0,3.0,0.0,0.0,2.0
1624,6619,12,27/7/2019,19:00,Internacional,Ceara,4-3-3,4-4-2,O. Hellmann,E. Alves Moreira,Internacional,Estádio José Pinheiro Borda,1,0,RS,CE,11.0,5.0,55%,490.0,82%,11.0,3.0,0.0,1.0,6.0,9.0,2.0,45%,408.0,75%,12.0,3.0,0.0,0.0,6.0
1625,6620,12,28/7/2019,11:00,Chapecoense,Bahia,4-1-4-1,4-3-3,E. Hartkopp,R. Machado Marques,-,Arena Condá,0,0,SC,BA,16.0,4.0,47%,360.0,76%,16.0,1.0,0.0,0.0,10.0,16.0,7.0,53%,411.0,74%,15.0,1.0,0.0,1.0,5.0
1626,6621,12,28/7/2019,15:59,Flamengo,Botafogo-RJ,4-4-2,4-1-4-1,J. Pinheiro de Jesus,E. de Souza Barroca,Flamengo, Maracanã,3,2,RJ,RJ,15.0,5.0,63%,488.0,86%,23.0,5.0,0.0,0.0,5.0,12.0,3.0,37%,290.0,76%,16.0,2.0,0.0,3.0,4.0
1627,6622,12,28/7/2019,16:01,Santos,Avai,4-3-3,4-1-4-1,J. Sampaoli Moya,A. Valentim do Carmo Neto,Santos,Estádio Urbano Caldeira,3,1,SP,SC,18.0,10.0,60%,435.0,81%,9.0,2.0,0.0,4.0,15.0,11.0,4.0,40%,308.0,73%,13.0,2.0,0.0,0.0,4.0
1628,6623,12,28/7/2019,19:03,Goias,Atletico-MG,4-2-3-1,4-1-4-1,C. dos Santos Oliveira,R. Marques Santana,-,Estádio do Governo do Estado de Goiás (Serra Dourada),0,0,GO,MG,16.0,2.0,45%,397.0,85%,14.0,1.0,0.0,1.0,7.0,11.0,0.0,55%,486.0,87%,9.0,0.0,0.0,3.0,4.0
1629,6624,12,28/7/2019,19:00,Fortaleza,Corinthians,4-4-2,4-1-4-1,R. Ceni,F. Carille,Corinthians,Arena Castelão,1,3,CE,SP,14.0,3.0,48%,408.0,87%,18.0,2.0,0.0,2.0,1.0,14.0,5.0,52%,450.0,87%,16.0,1.0,0.0,1.0,1.0
1630,6625,12,29/7/2019,20:02,CSA,Gremio,4-2-3-1,4-2-3-1,A. Fucks,Renato Gaúcho,-,Estádio Rei Pelé,0,0,AL,RS,10.0,2.0,40%,350.0,82%,13.0,4.0,0.0,0.0,2.0,15.0,0.0,60%,526.0,85%,13.0,2.0,0.0,2.0,6.0
1631,6626,13,3/8/2019,19:01,Ceara,Fortaleza,4-2-3-1,4-4-2,E. Alves Moreira,R. Ceni,Ceara,Arena Castelão,2,1,CE,CE,11.0,4.0,35%,229.0,62%,14.0,3.0,0.0,4.0,8.0,11.0,4.0,65%,427.0,81%,16.0,0.0,1.0,2.0,4.0
1632,6627,13,3/8/2019,19:00,Fluminense,Internacional,4-1-4-1,4-3-3,F. Diniz Silva,O. Hellmann,Fluminense, Maracanã,2,1,RJ,RS,22.0,6.0,61%,640.0,88%,8.0,1.0,0.0,0.0,8.0,15.0,4.0,39%,412.0,83%,12.0,2.0,0.0,0.0,5.0
1633,6628,13,4/8/2019,11:01,Santos,Goias,3-2-4-1,4-2-3-1,J. Sampaoli Moya,C. dos Santos Oliveira,Santos,Estádio Urbano Caldeira,6,1,SP,GO,19.0,10.0,62%,500.0,84%,15.0,3.0,0.0,4.0,6.0,20.0,2.0,38%,311.0,79%,8.0,4.0,0.0,1.0,6.0
1634,6629,13,4/8/2019,16:00,Avai,Botafogo-RJ,4-2-3-1,4-1-4-1,A. Valentim do Carmo Neto,E. de Souza Barroca,Botafogo-RJ,  Ressacada,0,2,SC,RJ,30.0,4.0,60%,507.0,85%,12.0,2.0,1.0,3.0,16.0,9.0,5.0,40%,368.0,78%,11.0,1.0,0.0,0.0,1.0
1635,6630,13,4/8/2019,16:01,Bahia,Flamengo,4-3-3,4-2-3-1,R. Machado Marques,J. Pinheiro de Jesus,Bahia,Itaipava Arena Fonte Nova,3,0,BA,RJ,10.0,7.0,31%,273.0,65%,18.0,1.0,1.0,4.0,4.0,13.0,1.0,69%,582.0,82%,14.0,1.0,0.0,2.0,7.0
1636,6631,13,4/8/2019,19:00,Corinthians,Palmeiras,4-1-4-1,4-2-3-1,F. Carille,L. Scolari,-,Neo Química Arena,1,1,SP,SP,9.0,7.0,50%,371.0,79%,11.0,1.0,0.0,1.0,3.0,8.0,6.0,50%,373.0,77%,24.0,3.0,0.0,3.0,5.0
1637,6632,13,4/8/2019,19:00,Vasco,CSA,4-2-3-1,4-2-3-1,V. Luxemburgo da Silva,A. Fucks,-,Kléber Andrade,0,0,RJ,AL,18.0,2.0,57%,511.0,83%,13.0,4.0,0.0,0.0,8.0,12.0,2.0,43%,395.0,72%,14.0,1.0,0.0,1.0,5.0
1638,6633,13,4/8/2019,19:00,Atletico-MG,Cruzeiro,4-1-4-1,4-2-3-1,R. Marques Santana,L. Venker de Menezes,Atletico-MG,Estádio Raimundo Sampaio,2,0,MG,MG,15.0,6.0,38%,359.0,82%,19.0,2.0,0.0,0.0,6.0,14.0,4.0,62%,595.0,88%,13.0,3.0,0.0,2.0,6.0
1639,6634,13,5/8/2019,20:00,Gremio,Chapecoense,4-2-3-1,4-4-1-1,Renato Gaúcho,E. Hartkopp,-,Arena do Grêmio,3,3,RS,SC,23.0,9.0,69%,583.0,88%,17.0,4.0,0.0,3.0,11.0,9.0,4.0,31%,268.0,71%,16.0,3.0,0.0,0.0,3.0
1640,6575,7,7/8/2019,19:15,Corinthians,Goias,4-1-4-1,4-3-3,F. Carille,R. L. Martins Gomes,Corinthians,Neo Química Arena,2,0,SP,GO,19.0,6.0,64%,575.0,89%,13.0,1.0,0.0,0.0,6.0,11.0,3.0,36%,318.0,79%,11.0,2.0,1.0,4.0,5.0
1641,6636,14,10/8/2019,17:01,Ceara,Chapecoense,4-2-3-1,4-4-1-1,E. Alves Moreira,E. Hartkopp,Ceara,Arena Castelão,4,1,CE,SC,8.0,5.0,39%,292.0,79%,20.0,3.0,0.0,4.0,2.0,14.0,3.0,61%,459.0,83%,11.0,2.0,0.0,1.0,4.0
1642,6637,14,10/8/2019,17:03,Sao Paulo,Santos,4-2-3-1,4-3-3,A. Stival,J. Sampaoli Moya,Sao Paulo, Morumbi,3,2,SP,SP,20.0,7.0,42%,263.0,71%,21.0,6.0,0.0,1.0,5.0,14.0,3.0,58%,367.0,76%,15.0,1.0,0.0,1.0,2.0
1643,6638,14,10/8/2019,18:59,Flamengo,Gremio,4-2-2-2,4-2-3-1,J. Pinheiro de Jesus,Renato Gaúcho,Flamengo, Maracanã,3,1,RJ,RS,18.0,5.0,58%,506.0,86%,14.0,4.0,0.0,0.0,4.0,7.0,2.0,42%,380.0,82%,15.0,2.0,0.0,1.0,3.0
1644,6639,14,10/8/2019,21:00,Atletico-MG,Fluminense,4-2-3-1,4-1-4-1,R. Marques Santana,F. Diniz Silva,Atletico-MG,Estádio Raimundo Sampaio,2,1,MG,RJ,19.0,9.0,41%,373.0,80%,14.0,4.0,0.0,4.0,3.0,21.0,7.0,59%,527.0,87%,13.0,2.0,1.0,2.0,5.0
1645,6640,14,11/8/2019,11:00,Internacional,Corinthians,4-3-3,4-1-4-1,O. Hellmann,F. Carille,-,Estádio José Pinheiro Borda,0,0,RS,SP,7.0,1.0,56%,551.0,84%,16.0,3.0,0.0,3.0,9.0,8.0,1.0,44%,447.0,78%,8.0,2.0,0.0,0.0,3.0
1646,6641,14,11/8/2019,16:00,Palmeiras,Bahia,4-2-3-1,4-3-3,L. Scolari,R. Machado Marques,-,Allianz Parque,2,2,SP,BA,17.0,9.0,41%,287.0,78%,15.0,6.0,1.0,1.0,8.0,7.0,4.0,59%,428.0,84%,19.0,3.0,1.0,1.0,3.0
1647,6642,14,11/8/2019,16:01,Avai,Cruzeiro,4-3-3,4-2-3-1,A. Valentim do Carmo Neto,R. Alves Resende,-,  Ressacada,2,2,SC,MG,13.0,3.0,49%,360.0,75%,15.0,4.0,1.0,3.0,5.0,14.0,6.0,51%,386.0,77%,15.0,1.0,1.0,2.0,1.0
1648,6643,14,11/8/2019,16:01,Botafogo-RJ,Athletico-PR,4-1-4-1,4-2-3-1,E. de Souza Barroca,T. Retzalff Nunes,Botafogo-RJ,Estádio Nilton Santos,2,1,RJ,PR,13.0,6.0,46%,367.0,78%,11.0,3.0,0.0,1.0,7.0,17.0,8.0,54%,426.0,80%,12.0,1.0,0.0,0.0,7.0
1649,6644,14,11/8/2019,19:00,Goias,Vasco,4-2-3-1,4-2-3-1,N. da Silveira Júnior,V. Luxemburgo da Silva,Vasco,Estádio do Governo do Estado de Goiás (Serra Dourada),0,1,GO,RJ,19.0,5.0,55%,420.0,83%,14.0,4.0,0.0,2.0,3.0,12.0,5.0,45%,350.0,74%,22.0,3.0,1.0,1.0,4.0
1650,6645,14,12/8/2019,20:01,CSA,Fortaleza,4-2-2-2,4-4-1-1,A. Fucks,M. Montenegro,Fortaleza,Estádio Rei Pelé,0,2,AL,CE,16.0,5.0,52%,470.0,87%,19.0,3.0,0.0,3.0,2.0,6.0,3.0,48%,450.0,85%,13.0,1.0,0.0,4.0,3.0
1651,6646,15,17/8/2019,17:00,Corinthians,Botafogo-RJ,4-1-4-1,4-3-3,F. Carille,E. de Souza Barroca,Corinthians,Neo Química Arena,2,0,SP,RJ,18.0,9.0,43%,393.0,87%,17.0,2.0,0.0,2.0,7.0,8.0,3.0,57%,545.0,89%,13.0,3.0,0.0,2.0,2.0
1652,6647,15,17/8/2019,17:19,Fortaleza,Internacional,4-4-1-1,4-3-3,J. Mannarino,O. Hellmann,Internacional,Arena Castelão,0,1,CE,RS,15.0,4.0,55%,485.0,87%,14.0,1.0,1.0,0.0,7.0,7.0,2.0,45%,413.0,84%,14.0,2.0,0.0,4.0,0.0
1653,6648,15,17/8/2019,19:00,Vasco,Flamengo,4-3-3,4-2-3-1,V. Luxemburgo da Silva,J. Pinheiro de Jesus,Flamengo,Estádio Nacional de Brasília,1,4,RJ,RJ,11.0,6.0,42%,347.0,82%,12.0,0.0,0.0,0.0,7.0,17.0,10.0,58%,491.0,87%,18.0,3.0,0.0,0.0,7.0
